19781231,-106,-122
19790105,-106,-156
19790217,-106,-178
19820205,-106,-172
19901223,-106,-178
19921231,-106,-150
19940118,-106,-161
19940208,-106,-122
19951209,-106,-178
19981221,-106,-122
20010101,-106,-133
20040129,-106,-150
20080120,-106,-178
20081222,-106,-172
20100104,-106,-172
20100110,-106,-183
20140211,-106,-167
19600305,-100,-189
19620118,-100,-156
19631214,-100,-189
19631215,-100,-161
19631216,-100,-167
19631222,-100,-206
19740102,-100,-178
19761128,-100,-161
19780110,-100,-189
19790208,-100,-128
19810211,-100,-233
19940115,-100,-144
19950104,-100,-150
19960107,-100,-200
19961218,-100,-128
19981222,-100,-172
19990102,-100,-128
20001231,-100,-122
20050115,-100,-128
20051208,-100,-206
20110113,-100,-233
20131224,-100,-150
19500104,-94,-178
19500126,-94,-172
19510131,-94,-150
19581213,-94,-156
19620122,-94,-178
19641217,-94,-183
19650224,-94,-178
19700120,-94,-150
19710207,-94,-144
19720104,-94,-150
19721206,-94,-172
19740110,-94,-156
19750113,-94,-161
19750206,-94,-150
19770116,-94,-222
19790102,-94,-228
19790129,-94,-194
19820106,-94,-128
19831229,-94,-200
19850112,-94,-217
19880106,-94,-133
19940209,-94,-189
19970125,-94,-156
19990108,-94,-122
20001212,-94,-178
20001221,-94,-156
20030224,-94,-167
20140128,-94,-161
19500130,-89,-117
19600304,-89,-189
19610125,-89,-183
19610126,-89,-161
19611212,-89,-172
19620227,-89,-183
19720127,-89,-150
19721210,-89,-167
19730108,-89,-133
19751218,-89,-167
19770119,-89,-161
19790131,-89,-206
19820209,-89,-167
19890206,-89,-167
19960129,-89,-139
19970113,-89,-172
20001219,-89,-167
20030117,-89,-183
20040127,-89,-150
20091210,-89,-161
20100102,-89,-194
20110202,-89,-172
20131210,-89,-139
20140124,-89,-167
19510128,-83,-156
19570116,-83,-156
19581214,-83,-128
19590201,-83,-167
19620117,-83,-200
19621212,-83,-200
19630120,-83,-206
19710105,-83,-156
19710209,-83,-211
19721211,-83,-150
19730110,-83,-178
19770112,-83,-172
19790111,-83,-122
19790130,-83,-139
19790209,-83,-228
19801225,-83,-194
19831226,-83,-178
19880105,-83,-156
19891219,-83,-139
19940107,-83,-172
19940225,-83,-117
19960123,-83,-100
19960126,-83,-117
19961219,-83,-161
19970116,-83,-161
20001217,-83,-167
20001225,-83,-139
20040105,-83,-150
20040128,-83,-122
20040130,-83,-156
20080221,-83,-128
20131207,-83,-161
20140102,-83,-167
20140106,-83,-178
19570110,-78,-172
19590105,-78,-211
19630114,-78,-128
19631218,-78,-189
19631220,-78,-139
19640113,-78,-194
19660128,-78,-161
19680113,-78,-161
19681231,-78,-222
19700106,-78,-161
19700117,-78,-144
19720128,-78,-200
19720203,-78,-183
19721209,-78,-133
19771209,-78,-178
19780117,-78,-183
19790107,-78,-150
19790204,-78,-178
19790216,-78,-211
19800127,-78,-122
19820113,-78,-194
19840118,-78,-178
19851225,-78,-161
19891214,-78,-133
19910107,-78,-150
19940114,-78,-106
19960201,-78,-122
19970128,-78,-228
19990109,-78,-178
20030225,-78,-183
20050106,-78,-156
20050114,-78,-167
20051206,-78,-117
20080125,-78,-189
20100106,-78,-150
20131206,-78,-122
20140208,-78,-150
19530116,-72,-178
19550212,-72,-189
19560116,-72,-161
19560117,-72,-128
19581209,-72,-122
19600122,-72,-178
19600303,-72,-156
19610127,-72,-211
19620111,-72,-222
19620228,-72,-206
19630115,-72,-183
19650130,-72,-189
19690104,-72,-194
19740106,-72,-106
19740108,-72,-144
19750112,-72,-161
19770131,-72,-156
19780119,-72,-128
19780206,-72,-156
19780304,-72,-217
19790104,-72,-144
19790128,-72,-156
19800131,-72,-189
19811218,-72,-189
19820111,-72,-206
19851201,-72,-150
19851202,-72,-167
19880107,-72,-133
19890202,-72,-139
19930114,-72,-128
19950103,-72,-94
19960307,-72,-167
19961224,-72,-156
19990113,-72,-100
20001113,-72,17
20001214,-72,-117
20001218,-72,-111
20001222,-72,-183
20010102,-72,-183
20020302,-72,-117
20040207,-72,-189
20040212,-72,-150
20080103,-72,-161
20080118,-72,-128
20081217,-72,-183
20110124,-72,-111
20131230,-72,-128
20140304,-72,-172
20141231,-72,-161
19511221,-67,-189
19570115,-67,-122
19570123,-67,-167
19570127,-67,-122
19580209,-67,-128
19600123,-67,-189
19630113,-67,-228
19630130,-67,-133
19631211,-67,-94
19670118,-67,-161
19680104,-67,-139
19721204,-67,-100
19730111,-67,-156
19740103,-67,-150
19750209,-67,-183
19760104,-67,-172
19760205,-67,-94
19760206,-67,-117
19770106,-67,-94
19771206,-67,-156
19780111,-67,-122
19780120,-67,-228
19780121,-67,-156
19780126,-67,-183
19781230,-67,-106
19790106,-67,-172
19790108,-67,-206
19800128,-67,-128
19810202,-67,-144
19840114,-67,-150
19850101,-67,-111
19850201,-67,-228
19850202,-67,-189
19880110,-67,-156
19891218,-67,-106
19950211,-67,-94
19960105,-67,-83
19961226,-67,-128
19990101,-67,-78
20001213,-67,-94
20001229,-67,-122
20020303,-67,-150
20030122,-67,-178
20030126,-67,-106
20051218,-67,-72
20071210,-67,-78
20080211,-67,-111
20080222,-67,-89
20091226,-67,-117
20100107,-67,-156
20100130,-67,-89
20110204,-67,-194
20110210,-67,-194
20131208,-67,-167
20140103,-67,-178
19500105,-61,-139
19511216,-61,-172
19540110,-61,-139
19540117,-61,-161
19560118,-61,-100
19560121,-61,-128
19570114,-61,-106
19600228,-61,-133
19600306,-61,-150
19611213,-61,-222
19641130,-61,-150
19690124,-61,-156
19710206,-61,-139
19720126,-61,-139
19740107,-61,-178
19761129,-61,-161
19780129,-61,-178
19780207,-61,-122
19790103,-61,-183
19790110,-61,-144
19800130,-61,-94
19800301,-61,-144
19801220,-61,-150
19831230,-61,-206
19840117,-61,-156
19850205,-61,-106
19870124,-61,-133
19880109,-61,-144
19910103,-61,-161
19910104,-61,-100
19930216,-61,-133
19940130,-61,-117
19970114,-61,-111
19970126,-61,-117
20030305,-61,-117
20031211,-61,-89
20080123,-61,-156
20080212,-61,-94
20090302,-61,-133
20091216,-61,-139
20100101,-61,-133
20101215,-61,-128
20110120,-61,-122
20110203,-61,-206
20121226,-61,-133
19510214,-56,-128
19520123,-56,-144
19551219,-56,-122
19560122,-56,-117
19580217,-56,-167
19590116,-56,-139
19590121,-56,-150
19600121,-56,-144
19600222,-56,-150
19600227,-56,-122
19620116,-56,-144
19621226,-56,-189
19631213,-56,-128
19631219,-56,-172
19670216,-56,-139
19700203,-56,-167
19700214,-56,-83
19710106,-56,-172
19710131,-56,-122
19720114,-56,-194
19721207,-56,-150
19740104,-56,-189
19760105,-56,-167
19761221,-56,-144
19800129,-56,-128
19800216,-56,-139
19820107,-56,-167
19820123,-56,-144
19831217,-56,-117
19840120,-56,-189
19851130,-56,-83
19880205,-56,-144
19891217,-56,-139
19911102,-56,-94
19931125,-56,-122
19931227,-56,-67
19940207,-56,-111
19940223,-56,-72
19961124,-56,-72
19961217,-56,-78
19981223,-56,-128
19981231,-56,-144
20001230,-56,-89
20010216,-56,-100
20031212,-56,-94
20050116,-56,-167
20071216,-56,-111
20080102,-56,-161
20090301,-56,-128
20131209,-56,-117
20140101,-56,-167
20140210,-56,-133
20140212,-56,-178
19500131,-50,-128
19500312,-50,-100
19501124,-50,-122
19510207,-50,-122
19520102,-50,-94
19540112,-50,-156
19580208,-50,-100
19600223,-50,-83
19600224,-50,-100
19600302,-50,-83
19601221,-50,-156
19601222,-50,-150
19611223,-50,-106
19611228,-50,-150
19620226,-50,-106
19630126,-50,-139
19630221,-50,-150
19631212,-50,-178
19631230,-50,-139
19650129,-50,-133
19660122,-50,-156
19680101,-50,-189
19680102,-50,-117
19680108,-50,-156
19690125,-50,-161
19710115,-50,-133
19720204,-50,-156
19721205,-50,-94
19780114,-50,-139
19780128,-50,-144
19781207,-50,-111
19790205,-50,-217
19800201,-50,-183
19811219,-50,-189
19820103,-50,-72
19820112,-50,-111
19831215,-50,-78
19850207,-50,-189
19870125,-50,-144
19880108,-50,-161
19880203,-50,-72
19891221,-50,-233
19901231,-50,-167
19911103,-50,-122
19930218,-50,-183
19931124,-50,-61
19940131,-50,-167
19960204,-50,-194
19981220,-50,-67
20001226,-50,-83
20010215,-50,-83
20030116,-50,-133
20081218,-50,-178
20100129,-50,-89
20101213,-50,-139
20140129,-50,-122
20140203,-50,-133
19521127,-44,-122
19551128,-44,-111
19560119,-44,-167
19560123,-44,-83
19560130,-44,-111
19560203,-44,-172
19561208,-44,-78
19580211,-44,-122
19580212,-44,-156
19590202,-44,-156
19620106,-44,-128
19641218,-44,-189
19660123,-44,-161
19680221,-44,-150
19691231,-44,-94
19701123,-44,-106
19710104,-44,-122
19710112,-44,-144
19710205,-44,-133
19721208,-44,-78
19721212,-44,-89
19740105,-44,-139
19760127,-44,-133
19761208,-44,-139
19770107,-44,-128
19770207,-44,-100
19780118,-44,-172
19790124,-44,-161
19790201,-44,-239
19810210,-44,-150
19820206,-44,-233
19820208,-44,-94
19821211,-44,-94
19840116,-44,-161
19850102,-44,-172
19850204,-44,-83
19851213,-44,-178
19870117,-44,-78
19870118,-44,-100
19880202,-44,-117
19890108,-44,-106
19910106,-44,-106
19930109,-44,-67
19930110,-44,-67
19930118,-44,-94
19930224,-44,-83
19940226,-44,-133
19950107,-44,-156
19950307,-44,-133
19950308,-44,-156
19951212,-44,-89
19970117,-44,-156
19980113,-44,-139
20010210,-44,-150
20010228,-44,-89
20030207,-44,-183
20031210,-44,-72
20040106,-44,-150
20050208,-44,-72
20081225,-44,-111
20100216,-44,-94
20121225,-44,-89
20130102,-44,-122
20131221,-44,-78
20131223,-44,-133
20140205,-44,-167
20140226,-44,-128
20140302,-44,-167
19500118,-39,-122
19500125,-39,-117
19511224,-39,-128
19511225,-39,-72
19511226,-39,-111
19550211,-39,-178
19570113,-39,-111
19580210,-39,-122
19590117,-39,-111
19600119,-39,-133
19600120,-39,-150
19600212,-39,-122
19600225,-39,-100
19600229,-39,-133
19600301,-39,-78
19620115,-39,-167
19620123,-39,-183
19620225,-39,-67
19621211,-39,-161
19630124,-39,-206
19641121,-39,-128
19650109,-39,-133
19650116,-39,-156
19650302,-39,-94
19660124,-39,-100
19660130,-39,-217
19661202,-39,-100
19670107,-39,-100
19670206,-39,-144
19671222,-39,-122
19681214,-39,-139
19690130,-39,-106
19691229,-39,-72
19691230,-39,-100
19700101,-39,-67
19700102,-39,-117
19710119,-39,-161
19730112,-39,-167
19730208,-39,-122
19730216,-39,-150
19760207,-39,-128
19761130,-39,-144
19770115,-39,-106
19770130,-39,-161
19771126,-39,-122
19780116,-39,-122
19780127,-39,-167
19780208,-39,-117
19780209,-39,-83
19781208,-39,-128
19790203,-39,-128
19791212,-39,-89
19800107,-39,-133
19810209,-39,-67
19820131,-39,-122
19830203,-39,-100
19830206,-39,-89
19831216,-39,-144
19831228,-39,-122
19840119,-39,-206
19850111,-39,-161
19860107,-39,-144
19860127,-39,-178
19860209,-39,-106
19861112,-39,-50
19880204,-39,-128
19880206,-39,-183
19891220,-39,-150
19901226,-39,-117
19911107,-39,-106
19931222,-39,-78
19950212,-39,-117
19950301,-39,-78
19951223,-39,-67
19960306,-39,-56
19960308,-39,-178
19961223,-39,-94
19980118,-39,-67
19991221,-39,-83
19991222,-39,-94
20000129,-39,-67
20050105,-39,-122
20050117,-39,-89
20051217,-39,-61
20080119,-39,-178
20080213,-39,-117
20091215,-39,-139
20100215,-39,-94
20101214,-39,-106
20110114,-39,-183
20131212,-39,-117
20140122,-39,-156
19520304,-33,-144
19531222,-33,-133
19540126,-33,-117
19550119,-33,-78
19550326,-33,-150
19551129,-33,-111
19551209,-33,-139
19551215,-33,-133
19570130,-33,-161
19580207,-33,-122
19590131,-33,-100
19590219,-33,-111
19611229,-33,-128
19620108,-33,-111
19620206,-33,-122
19621224,-33,-83
19621225,-33,-61
19630129,-33,-100
19630211,-33,-133
19631223,-33,-183
19641206,-33,-72
19650324,-33,-111
19660221,-33,-89
19661223,-33,-117
19661229,-33,-150
19670108,-33,-156
19680114,-33,-150
19681228,-33,-78
19690126,-33,-89
19690129,-33,-83
19720210,-33,-78
19721214,-33,-67
19730215,-33,-117
19731216,-33,-100
19780113,-33,-100
19780131,-33,-161
19780218,-33,-183
19820210,-33,-178
19821208,-33,-39
19821228,-33,-67
19830202,-33,-50
19840113,-33,-106
19840115,-33,-94
19840121,-33,-183
19851211,-33,-72
19860211,-33,-117
19910126,-33,-189
19930101,-33,-150
19930111,-33,-61
19930225,-33,-67
19930226,-33,-133
19931228,-33,-106
19940103,-33,-72
19940104,-33,-50
19940111,-33,-44
19941207,-33,-61
19941211,-33,-111
19950101,-33,-122
19950213,-33,-78
19960103,-33,-78
19980110,-33,-111
20000126,-33,-100
20000130,-33,-67
20001227,-33,-133
20010217,-33,-100
20011224,-33,-56
20030121,-33,-83
20040119,-33,-117
20040131,-33,-111
20051204,-33,-106
20051209,-33,-256
20051219,-33,-122
20080121,-33,-106
20090105,-33,-94
20090204,-33,-128
20091208,-33,-67
20091211,-33,-156
20091227,-33,-67
20100225,-33,-144
20120113,-33,-117
20121227,-33,-133
20130201,-33,-133
20140202,-33,-128
19500201,-28,-111
19501207,-28,-161
19510213,-28,-111
19510312,-28,-67
19520101,-28,-117
19520106,-28,-133
19520305,-28,-144
19521227,-28,-122
19531223,-28,-189
19551210,-28,-56
19560111,-28,-83
19560120,-28,-139
19560124,-28,-67
19571211,-28,-128
19581127,-28,-61
19590120,-28,-61
19591106,-28,-100
19600105,-28,-94
19600213,-28,-150
19600226,-28,-128
19610121,-28,-178
19611215,-28,-144
19630125,-28,-106
19630131,-28,-133
19640325,-28,-72
19641204,-28,-56
19660117,-28,-100
19660202,-28,-156
19661228,-28,-106
19681230,-28,-144
19720207,-28,-156
19741209,-28,-78
19741225,-28,-100
19750201,-28,-33
19750314,-28,-122
19761211,-28,-122
19770118,-28,-194
19770208,-28,-100
19780115,-28,-100
19780125,-28,-122
19780220,-28,-106
19780221,-28,-150
19781209,-28,-150
19790109,-28,-144
19790218,-28,-111
19800209,-28,-100
19800210,-28,-161
19811217,-28,-156
19821229,-28,-133
19830204,-28,-150
19831227,-28,-100
19841218,-28,-89
19850206,-28,-189
19850211,-28,-128
19851129,-28,-89
19851220,-28,-139
19880126,-28,-144
19910110,-28,-44
19910112,-28,-61
19911203,-28,-78
19930223,-28,-133
19940116,-28,-144
19950228,-28,-56
19950302,-28,-94
19951222,-28,-50
19960228,-28,-122
19970209,-28,-44
19980109,-28,-39
19981229,-28,-61
20001220,-28,-122
20001223,-28,-72
20001228,-28,-128
20020129,-28,-44
20031213,-28,-44
20040126,-28,-89
20040206,-28,-67
20071209,-28,-78
20071228,-28,-44
20071229,-28,-94
20080207,-28,-150
20100111,-28,-178
20100210,-28,-117
20100223,-28,-94
20110226,-28,-78
20120120,-28,-106
20130122,-28,-111
20130131,-28,-72
20130222,-28,-78
20131222,-28,-67
20140209,-28,-89
20141113,-28,-106
20141118,-28,-111
19510106,-22,-83
19511218,-22,-139
19520129,-22,-128
19521224,-22,-106
19521225,-22,-78
19530107,-22,-67
19540111,-22,-100
19540116,-22,-133
19550207,-22,-72
19560131,-22,-150
19560202,-22,-133
19561207,-22,-78
19561213,-22,-94
19580121,-22,-72
19581206,-22,-94
19581212,-22,-167
19581231,-22,-50
19590101,-22,-72
19590126,-22,-61
19591114,-22,-133
19600211,-22,-100
19610203,-22,-133
19620121,-22,-144
19620224,-22,-56
19630111,-22,-111
19630116,-22,-156
19630128,-22,-150
19641203,-22,-56
19641205,-22,-139
19650318,-22,-122
19650325,-22,-106
19660121,-22,-83
19660131,-22,-106
19660201,-22,-100
19660220,-22,-72
19680112,-22,-111
19680222,-22,-117
19681223,-22,-94
19690110,-22,-128
19710113,-22,-122
19710201,-22,-100
19710222,-22,-39
19720208,-22,-72
19720209,-22,-156
19731220,-22,-139
19751126,-22,-78
19780112,-22,-89
19780219,-22,-172
19780303,-22,-133
19800211,-22,-100
19800217,-22,-156
19810111,-22,-94
19820304,-22,-50
19820305,-22,-50
19821123,-22,-44
19830119,-22,-56
19830126,-22,-28
19830201,-22,-44
19850121,-22,-161
19851128,-22,-89
19851203,-22,-122
19851210,-22,-50
19851219,-22,-144
19860210,-22,-117
19860214,-22,-89
19861113,-22,-167
19870123,-22,-117
19880121,-22,-111
19900203,-22,-50
19901224,-22,-150
19901225,-22,-89
19910111,-22,-56
19911201,-22,-67
19911202,-22,-39
19921205,-22,-83
19930108,-22,-50
19940120,-22,-89
19951210,-22,-161
19960325,-22,-100
19970115,-22,-67
19970208,-22,-56
19980111,-22,-56
19980112,-22,-39
19980114,-22,-50
19981224,-22,-128
19990110,-22,-83
20000128,-22,-44
20030118,-22,-144
20030124,-22,-133
20031214,-22,-39
20040203,-22,-156
20050111,-22,-56
20080308,-22,-144
20081221,-22,-161
20100113,-22,-89
20100116,-22,-50
20101227,-22,-89
20110102,-22,-106
20110112,-22,-178
20110116,-22,-89
20110208,-22,-167
20110209,-22,-167
20111206,-22,-83
20121221,-22,-78
20121229,-22,-83
20130103,-22,-100
20130221,-22,-78
20131123,-22,-56
20131124,-22,-106
20131125,-22,-106
20131215,-22,-83
19500214,-17,-56
19501227,-17,-150
19510202,-17,-206
19510215,-17,-67
19510313,-17,-83
19511214,-17,-117
19521128,-17,-128
19521231,-17,-78
19530221,-17,-117
19531217,-17,-89
19541213,-17,-100
19550202,-17,-61
19550220,-17,-106
19551130,-17,-117
19551211,-17,-78
19551218,-17,-106
19560107,-17,-106
19571231,-17,-83
19580103,-17,-117
19580215,-17,-156
19581208,-17,-89
19581210,-17,-89
19600103,-17,-100
19600118,-17,-83
19600311,-17,-72
19601212,-17,-94
19610204,-17,-106
19610205,-17,-50
19610206,-17,-50
19611210,-17,-128
19620301,-17,-183
19631217,-17,-100
19640112,-17,-122
19650203,-17,-111
19650304,-17,-67
19650319,-17,-122
19661201,-17,-72
19661227,-17,-56
19670207,-17,-117
19670223,-17,-72
19671227,-17,-44
19671228,-17,-67
19680111,-17,-100
19680213,-17,-117
19681224,-17,-117
19690101,-17,-156
19700109,-17,-150
19700122,-17,-172
19710114,-17,-117
19710118,-17,-89
19721215,-17,-106
19721216,-17,-133
19730129,-17,-122
19740207,-17,-94
19741130,-17,-50
19750215,-17,-56
19750216,-17,-50
19751125,-17,-83
19751128,-17,-111
19771210,-17,-167
19780130,-17,-94
19780215,-17,-133
19780216,-17,-167
19780217,-17,-183
19790113,-17,-161
19800109,-17,-122
19800207,-17,-94
19800208,-17,-61
19800212,-17,-161
19810104,-17,-106
19820117,-17,-178
19850103,-17,-144
19850109,-17,-56
19850203,-17,-150
19851124,-17,-78
19860212,-17,-156
19860213,-17,-122
19860221,-17,-106
19870216,-17,-56
19890207,-17,-172
19890208,-17,-122
19890305,-17,-100
19891211,-17,-133
19891212,-17,-178
19900202,-17,-61
19910108,-17,-56
19910109,-17,-83
19930105,-17,-89
19930107,-17,-28
19930119,-17,-111
19930222,-17,-100
19930313,-17,-106
19951228,-17,-39
19960104,-17,-39
19960124,-17,-117
19970207,-17,-33
19970212,-17,-78
19981230,-17,-106
20000127,-17,-67
20001108,-17,-22
20001205,-17,-61
20010119,-17,-150
20010202,-17,-167
20030223,-17,-111
20040104,-17,-67
20050107,-17,-72
20050113,-17,-128
20071123,-17,-111
20081220,-17,-56
20091220,-17,-44
20100211,-17,-111
20100224,-17,-139
20100321,-17,-39
20110110,-17,-144
20110201,-17,-122
20111207,-17,-94
20141202,-17,-89
19500302,-11,-111
19511105,-11,-56
19560125,-11,-50
19560201,-11,-44
19570125,-11,-150
19570128,-11,-106
19570129,-11,-106
19580101,-11,-167
19580203,-11,-150
19580218,-11,-89
19581128,-11,-100
19581207,-11,-72
19590127,-11,-106
19600104,-11,-139
19600116,-11,-67
19600117,-11,-22
19600307,-11,-83
19610122,-11,-122
19620305,-11,-106
19641226,-11,-122
19650212,-11,-122
19650303,-11,-100
19660204,-11,-128
19661210,-11,-122
19661226,-11,-72
19670126,-11,-72
19670127,-11,-128
19680110,-11,-111
19681229,-11,-106
19690309,-11,-133
19691224,-11,-67
19710107,-11,-156
19710111,-11,-61
19720105,-11,-189
19720211,-11,-72
19721213,-11,-128
19730217,-11,-94
19731206,-11,-67
19731230,-11,-106
19740113,-11,-139
19750212,-11,-39
19750213,-11,-61
19750214,-11,-61
19751201,-11,-72
19760103,-11,-106
19760118,-11,-78
19761202,-11,-83
19761207,-11,-156
19761222,-11,-144
19770202,-11,-122
19771208,-11,-78
19771225,-11,-100
19780124,-11,-28
19780202,-11,-194
19780214,-11,-89
19780226,-11,-94
19781120,-11,-39
19781121,-11,-44
19790202,-11,-106
19791217,-11,-167
19801221,-11,-106
19810201,-11,-67
19820202,-11,-61
19821216,-11,-56
19831214,-11,-111
19840110,-11,-111
19841230,-11,-44
19850110,-11,-44
19850115,-11,-150
19851127,-11,-83
19860208,-11,-50
19871215,-11,-61
19880101,-11,-122
19881211,-11,-94
19890209,-11,-194
19900216,-11,-89
19920212,-11,-22
19930113,-11,-139
19930115,-11,-72
19940119,-11,-133
19940129,-11,-50
19950102,-11,-144
19950205,-11,-61
19951111,-11,-89
19951219,-11,-17
19951220,-11,-22
19960120,-11,-150
19960127,-11,-139
19960229,-11,-133
19961126,-11,-106
19961225,-11,-139
19971205,-11,-39
19980121,-11,-33
19980122,-11,-44
19981219,-11,-28
20021223,-11,-94
20030226,-11,-100
20040120,-11,-72
20040205,-11,-39
20050108,-11,-83
20051201,-11,-67
20051205,-11,-106
20051220,-11,-122
20071213,-11,-61
20071224,-11,-133
20091228,-11,-67
20091230,-11,-111
20100126,-11,-67
20100217,-11,-89
20100222,-11,-78
20110109,-11,-89
20110111,-11,-150
20110127,-11,-83
20110131,-11,-83
20110211,-11,-194
20120121,-11,-94
20120212,-11,-128
20121211,-11,-94
20130322,-11,-33
20131225,-11,-150
20140109,-11,-78
20140201,-11,-67
20141114,-11,-89
20141117,-11,-106
20141218,-11,-56
19501218,-6,-117
19501220,-6,-106
19520105,-6,-94
19520124,-6,-117
19540122,-6,-133
19540303,-6,-94
19550122,-6,-83
19550203,-6,-72
19550204,-6,-44
19580201,-6,-117
19580202,-6,-117
19580213,-6,-128
19580219,-6,-128
19581211,-6,-61
19581230,-6,-61
19590109,-6,-83
19590122,-6,-183
19590130,-6,-100
19591117,-6,-156
19600308,-6,-72
19600315,-6,-39
19600316,-6,-56
19610120,-6,-89
19611219,-6,-83
19611224,-6,-83
19631229,-6,-72
19650202,-6,-133
19651215,-6,-39
19651225,-6,-44
19660125,-6,-111
19660305,-6,-67
19671214,-6,-28
19671229,-6,-61
19680211,-6,-128
19680212,-6,-56
19681215,-6,-139
19690103,-6,-156
19691211,-6,-78
19691221,-6,-17
19701220,-6,-72
19710127,-6,-128
19710213,-6,-133
19741201,-6,-28
19750223,-6,-44
19750310,-6,-39
19760110,-6,-128
19770105,-6,-94
19770203,-6,-78
19771220,-6,-61
19771221,-6,-89
19771227,-6,-133
19780123,-6,-56
19780201,-6,-61
19780203,-6,-111
19780301,-6,-72
19790112,-6,-122
19790115,-6,-194
19800108,-6,-111
19800204,-6,-61
19800302,-6,-172
19810110,-6,-128
19810204,-6,-111
19820124,-6,-144
19821212,-6,-117
19830118,-6,-100
19831212,-6,-61
19831231,-6,-94
19850114,-6,-61
19850122,-6,-111
19851212,-6,-128
19861111,-6,-139
19861210,-6,-122
19861227,-6,-33
19870116,-6,-89
19871225,-6,-50
19871226,-6,-50
19871228,-6,-50
19890223,-6,-161
19891213,-6,-78
19900215,-6,-50
19911204,-6,-111
19920208,-6,-78
19921217,-6,-22
19930106,-6,-78
19930318,-6,-50
19931126,-6,-117
19931214,-6,-22
19931229,-6,-39
19940127,-6,-33
19940128,-6,-56
19950105,-6,-172
19950106,-6,-72
19950207,-6,-44
19950214,-6,-39
19951208,-6,-117
19951221,-6,-22
19951225,-6,-22
19960227,-6,-78
19970205,-6,-22
19970206,-6,-33
19970210,-6,-33
19971210,-6,-22
19980104,-6,-33
19980116,-6,-44
19991218,-6,-61
20020130,-6,-56
20021203,-6,-44
20030206,-6,-122
20030309,-6,-111
20031224,-6,-50
20040107,-6,-100
20040109,-6,-89
20040125,-6,-33
20040204,-6,-33
20050104,-6,-44
20050112,-6,-17
20050209,-6,-117
20051203,-6,-72
20071207,-6,-28
20071230,-6,-128
20081210,-6,-122
20081223,-6,-172
20090111,-6,-83
20090228,-6,-83
20090312,-6,-94
20100112,-6,-83
20100221,-6,-22
20110101,-6,-111
20110115,-6,-94
20110122,-6,-139
20110205,-6,-178
20120211,-6,-111
20130125,-6,-67
20130223,-6,-78
20130326,-6,-56
20140227,-6,-133
20141219,-6,-17
19501110,0,-72
19501217,0,-72
19510103,0,-67
19510209,0,-139
19511104,0,-67
19511117,0,-61
19511209,0,-39
19521214,0,-89
19521221,0,-17
19521223,0,-33
19530106,0,-56
19530108,0,-50
19530117,0,-78
19550118,0,-33
19550127,0,-161
19550128,0,-128
19551220,0,-122
19560312,0,-106
19570124,0,-106
19580107,0,-122
19580122,0,-144
19580206,0,-56
19580214,0,-33
19590102,0,-128
19590123,0,-139
19590209,0,-39
19590210,0,-94
19591128,0,-106
19600124,0,-133
19600214,0,-106
19600314,0,-28
19610115,0,-61
19610129,0,-128
19611214,0,-72
19611218,0,-78
19630103,0,-22
19631210,0,-89
19641225,0,-39
19660120,0,-72
19661203,0,-72
19661225,0,-111
19670103,0,-83
19670224,0,-144
19671215,0,-67
19680115,0,-100
19690118,0,-33
19690127,0,-56
19690128,0,-78
19690213,0,-61
19690310,0,-106
19691223,0,-67
19700110,0,-83
19700111,0,-28
19701219,0,-78
19701221,0,-17
